STN,YYYYMMDD,   RD,   SX,
229,19510101,   35,     ,
229,19510102,   35,     ,
229,19510103,    0,     ,
229,19510104,    0,     ,
229,19510105,   30,     ,
229,19510106,   60,     ,
229,19510107,   18,     ,
229,19510108,    2,     ,
229,19510109,   50,     ,
229,19510110,   20,     ,
229,19510111,  123,     ,
229,19510112,   95,     ,
229,19510113,   12,     ,
229,19510114,   36,     ,
229,19510115,   15,     ,
229,19510116,    0,     ,
229,19510117,   83,     ,
229,19510118,   85,     ,
229,19510119,   14,     ,
229,19510120,   41,     ,
229,19510121,   32,     ,
229,19510122,   36,     ,
229,19510123,    3,     ,
229,19510124,    0,     ,
229,19510125,    0,     ,
229,19510126,    0,     ,
229,19510127,   20,     ,
229,19510128,    4,     ,
229,19510129,    3,     ,
229,19510130,    0,     ,
229,19510131,    0,     ,
229,19510201,    0,     ,
229,19510202,    0,     ,
229,19510203,    0,     ,
229,19510204,   16,     ,
229,19510205,   39,     ,
229,19510206,    0,     ,
229,19510207,    2,     ,
229,19510208,   23,     ,
229,19510209,   82,     ,
229,19510210,    0,     ,
229,19510211,    0,     ,
229,19510212,    3,     ,
229,19510213,    0,     ,
229,19510214,   81,     ,
229,19510215,   12,     ,
229,19510216,    8,     ,
229,19510217,   80,     ,
229,19510218,   48,     ,
229,19510219,    2,     ,
229,19510220,   20,     ,
229,19510221,  123,     ,
229,19510222,   10,     ,
229,19510223,   32,     ,
229,19510224,    0,     ,
229,19510225,    9,     ,
229,19510226,    5,     ,
229,19510227,    0,     ,
229,19510228,    0,     ,
229,19510301,    0,     ,
229,19510302,    2,     ,
229,19510303,    0,     ,
229,19510304,    0,     ,
229,19510305,    0,     ,
229,19510306,    0,     ,
229,19510307,    0,     ,
229,19510308,    0,     ,
229,19510309,    0,     ,
229,19510310,    8,     ,
229,19510311,    1,     ,
229,19510312,   80,     ,
229,19510313,    0,     ,
229,19510314,   44,     ,
229,19510315,    0,     ,
229,19510316,    0,     ,
229,19510317,  167,     ,
229,19510318,   56,     ,
229,19510319,   48,     ,
229,19510320,    5,     ,
229,19510321,    0,     ,
229,19510322,   31,     ,
229,19510323,   15,     ,
229,19510324,  100,     ,
229,19510325,   78,     ,
229,19510326,   71,     ,
229,19510327,   90,     ,
229,19510328,   15,     ,
229,19510329,   34,     ,
229,19510330,    5,     ,
229,19510331,   14,     ,
229,19510401,   36,     ,
229,19510402,   36,     ,
229,19510403,    0,     ,
229,19510404,    0,     ,
229,19510405,  122,     ,
229,19510406,    0,     ,
229,19510407,  155,     ,
229,19510408,   53,     ,
229,19510409,    1,     ,
229,19510410,  112,     ,
229,19510411,   26,     ,
229,19510412,    0,     ,
229,19510413,    0,     ,
229,19510414,   45,     ,
229,19510415,   19,     ,
229,19510416,    0,     ,
229,19510417,   50,     ,
229,19510418,    0,     ,
229,19510419,    0,     ,
229,19510420,    0,     ,
229,19510421,    0,     ,
229,19510422,    0,     ,
229,19510423,    0,     ,
229,19510424,    0,     ,
229,19510425,    0,     ,
229,19510426,    0,     ,
229,19510427,    0,     ,
229,19510428,    0,     ,
229,19510429,   71,     ,
229,19510430,    0,     ,
229,19510501,    0,     ,
229,19510502,    0,     ,
229,19510503,    0,     ,
229,19510504,    0,     ,
229,19510505,   54,     ,
229,19510506,    0,     ,
229,19510507,   42,     ,
229,19510508,   47,     ,
229,19510509,  101,     ,
229,19510510,    0,     ,
229,19510511,    0,     ,
229,19510512,    0,     ,
229,19510513,    0,     ,
229,19510514,   14,     ,
229,19510515,   14,     ,
229,19510516,    0,     ,
229,19510517,   28,     ,
229,19510518,    0,     ,
229,19510519,    0,     ,
229,19510520,    0,     ,
229,19510521,   14,     ,
229,19510522,    5,     ,
229,19510523,    5,     ,
229,19510524,    0,     ,
229,19510525,   12,     ,
229,19510526,   16,     ,
229,19510527,   42,     ,
229,19510528,    3,     ,
229,19510529,    0,     ,
229,19510530,    0,     ,
229,19510531,    0,     ,
229,19510601,    0,     ,
229,19510602,    0,     ,
229,19510603,    0,     ,
229,19510604,    0,     ,
229,19510605,    0,     ,
229,19510606,    0,     ,
229,19510607,    0,     ,
229,19510608,    0,     ,
229,19510609,    0,     ,
229,19510610,    0,     ,
229,19510611,    0,     ,
229,19510612,    0,     ,
229,19510613,   43,     ,
229,19510614,    0,     ,
229,19510615,    0,     ,
229,19510616,   95,     ,
229,19510617,    0,     ,
229,19510618,    0,     ,
229,19510619,    0,     ,
229,19510620,    0,     ,
229,19510621,    0,     ,
229,19510622,    0,     ,
229,19510623,   26,     ,
229,19510624,  150,     ,
229,19510625,    0,     ,
229,19510626,  206,     ,
229,19510627,  164,     ,
229,19510628,   28,     ,
229,19510629,    0,     ,
229,19510630,    0,     ,
229,19510701,    0,     ,
229,19510702,    0,     ,
229,19510703,    0,     ,
229,19510704,   46,     ,
229,19510705,   23,     ,
229,19510706,    0,     ,
229,19510707,    0,     ,
229,19510708,    0,     ,
229,19510709,   28,     ,
229,19510710,  105,     ,
229,19510711,   13,     ,
229,19510712,  150,     ,
229,19510713,   12,     ,
229,19510714,    0,     ,
229,19510715,    0,     ,
229,19510716,    0,     ,
229,19510717,    0,     ,
229,19510718,    0,     ,
229,19510719,    0,     ,
229,19510720,    0,     ,
229,19510721,    0,     ,
229,19510722,    0,     ,
229,19510723,   44,     ,
229,19510724,    0,     ,
229,19510725,   10,     ,
229,19510726,    2,     ,
229,19510727,    0,     ,
229,19510728,    0,     ,
229,19510729,    0,     ,
229,19510730,    0,     ,
229,19510731,    0,     ,
229,19510801,   39,     ,
229,19510802,    0,     ,
229,19510803,    0,     ,
229,19510804,  105,     ,
229,19510805,   48,     ,
229,19510806,    0,     ,
229,19510807,    0,     ,
229,19510808,    1,     ,
229,19510809,  195,     ,
229,19510810,    6,     ,
229,19510811,    0,     ,
229,19510812,  159,     ,
229,19510813,   69,     ,
229,19510814,    0,     ,
229,19510815,    0,     ,
229,19510816,    5,     ,
229,19510817,    0,     ,
229,19510818,    3,     ,
229,19510819,    0,     ,
229,19510820,    6,     ,
229,19510821,    0,     ,
229,19510822,    0,     ,
229,19510823,   67,     ,
229,19510824,    0,     ,
229,19510825,    0,     ,
229,19510826,    0,     ,
229,19510827,   15,     ,
229,19510828,   95,     ,
229,19510829,   61,     ,
229,19510830,   32,     ,
229,19510831,  382,     ,
229,19510901,   66,     ,
229,19510902,  250,     ,
229,19510903,   15,     ,
229,19510904,    0,     ,
229,19510905,    1,     ,
229,19510906,    0,     ,
229,19510907,    0,     ,
229,19510908,    0,     ,
229,19510909,    0,     ,
229,19510910,    0,     ,
229,19510911,  100,     ,
229,19510912,    0,     ,
229,19510913,   25,     ,
229,19510914,   23,     ,
229,19510915,    0,     ,
229,19510916,   25,     ,
229,19510917,   45,     ,
229,19510918,   53,     ,
229,19510919,   53,     ,
229,19510920,   55,     ,
229,19510921,    0,     ,
229,19510922,    0,     ,
229,19510923,    0,     ,
229,19510924,   62,     ,
229,19510925,    0,     ,
229,19510926,   22,     ,
229,19510927,    7,     ,
229,19510928,    0,     ,
229,19510929,    0,     ,
229,19510930,    0,     ,
229,19511001,    0,     ,
229,19511002,    0,     ,
229,19511003,    0,     ,
229,19511004,    0,     ,
229,19511005,    0,     ,
229,19511006,    0,     ,
229,19511007,    0,     ,
229,19511008,    0,     ,
229,19511009,    0,     ,
229,19511010,    0,     ,
229,19511011,    0,     ,
229,19511012,    0,     ,
229,19511013,    0,     ,
229,19511014,    0,     ,
229,19511015,    0,     ,
229,19511016,    0,     ,
229,19511017,    0,     ,
229,19511018,    0,     ,
229,19511019,    0,     ,
229,19511020,    0,     ,
229,19511021,    0,     ,
229,19511022,   61,     ,
229,19511023,   31,     ,
229,19511024,    0,     ,
229,19511025,    0,     ,
229,19511026,    0,     ,
229,19511027,    0,     ,
229,19511028,    0,     ,
229,19511029,    7,     ,
229,19511030,    0,     ,
229,19511031,   80,     ,
229,19511101,   18,     ,
229,19511102,    0,     ,
229,19511103,   38,     ,
229,19511104,   31,     ,
229,19511105,    4,     ,
229,19511106,    0,     ,
229,19511107,   37,     ,
229,19511108,  121,     ,
229,19511109,    0,     ,
229,19511110,    0,     ,
229,19511111,   34,     ,
229,19511112,    0,     ,
229,19511113,    5,     ,
229,19511114,  126,     ,
229,19511115,   36,     ,
229,19511116,   28,     ,
229,19511117,   40,     ,
229,19511118,    3,     ,
229,19511119,    7,     ,
229,19511120,    1,     ,
229,19511121,  124,     ,
229,19511122,   35,     ,
229,19511123,  138,     ,
229,19511124,   18,     ,
229,19511125,  156,     ,
229,19511126,  122,     ,
229,19511127,    5,     ,
229,19511128,    0,     ,
229,19511129,  113,     ,
229,19511130,   50,     ,
229,19511201,    0,     ,
229,19511202,    0,     ,
229,19511203,   46,     ,
229,19511204,   33,     ,
229,19511205,    0,     ,
229,19511206,   56,     ,
229,19511207,   57,     ,
229,19511208,   17,     ,
229,19511209,   30,     ,
229,19511210,   26,     ,
229,19511211,   35,     ,
229,19511212,    0,     ,
229,19511213,    0,     ,
229,19511214,    0,     ,
229,19511215,    0,     ,
229,19511216,   12,     ,
229,19511217,   13,     ,
229,19511218,    2,     ,
229,19511219,    0,     ,
229,19511220,    0,     ,
229,19511221,    0,     ,
229,19511222,    0,     ,
229,19511223,    8,     ,
229,19511224,    5,     ,
229,19511225,   50,     ,
229,19511226,   44,     ,
229,19511227,    0,     ,
229,19511228,   80,     ,
229,19511229,   50,     ,
229,19511230,   49,     ,
229,19511231,   16,     ,
229,19520101,    0,     ,
229,19520102,  120,     ,
229,19520103,    5,     ,
229,19520104,   34,     ,
229,19520105,    8,     ,
229,19520106,    2,     ,
229,19520107,    4,     ,
229,19520108,    0,     ,
229,19520109,   25,     ,
229,19520110,   35,     ,
229,19520111,  115,     ,
229,19520112,   41,     ,
229,19520113,   16,     ,
229,19520114,   52,     ,
229,19520115,    0,     ,
229,19520116,    8,     ,
229,19520117,   21,     ,
229,19520118,   71,     ,
229,19520119,   50,     ,
229,19520120,   21,     ,
229,19520121,    6,     ,
229,19520122,    0,     ,
229,19520123,    0,     ,
229,19520124,    0,     ,
229,19520125,    0,     ,
229,19520126,    0,     ,
229,19520127,   53,     ,
229,19520128,   35,     ,
229,19520129,   49,     ,
229,19520130,    8,     ,
229,19520131,    0,     ,
229,19520201,  130,     ,
229,19520202,   40,     ,
229,19520203,   20,     ,
229,19520204,   75,     ,
229,19520205,    0,     ,
229,19520206,    0,     ,
229,19520207,   27,     ,
229,19520208,   10,     ,
229,19520209,    7,     ,
229,19520210,   41,     ,
229,19520211,   86,     ,
229,19520212,    0,     ,
229,19520213,   29,     ,
229,19520214,    0,     ,
229,19520215,    0,     ,
229,19520216,    0,     ,
229,19520217,    3,     ,
229,19520218,   30,     ,
229,19520219,    0,     ,
229,19520220,   13,     ,
229,19520221,    0,     ,
229,19520222,    0,     ,
229,19520223,    0,     ,
229,19520224,    0,     ,
229,19520225,    0,     ,
229,19520226,    0,     ,
229,19520227,    0,     ,
229,19520228,    0,     ,
229,19520229,   23,     ,
229,19520301,    0,     ,
229,19520302,    4,     ,
229,19520303,    0,     ,
229,19520304,    0,     ,
229,19520305,  101,     ,
229,19520306,   44,     ,
229,19520307,    0,     ,
229,19520308,   52,     ,
229,19520309,    1,     ,
229,19520310,   53,     ,
229,19520311,    0,     ,
229,19520312,    0,     ,
229,19520313,    0,     ,
229,19520314,    0,     ,
229,19520315,    0,     ,
229,19520316,    0,     ,
229,19520317,    0,     ,
229,19520318,    0,     ,
229,19520319,    0,     ,
229,19520320,    0,     ,
229,19520321,   63,     ,
229,19520322,  100,     ,
229,19520323,    6,     ,
229,19520324,    1,     ,
229,19520325,   67,     ,
229,19520326,   21,     ,
229,19520327,    5,     ,
229,19520328,   10,     ,
229,19520329,    0,     ,
229,19520330,   13,     ,
229,19520331,   73,     ,
229,19520401,    7,     ,
229,19520402,    0,     ,
229,19520403,    0,     ,
229,19520404,    0,     ,
229,19520405,    0,     ,
229,19520406,    0,     ,
229,19520407,   94,     ,
229,19520408,   15,     ,
229,19520409,    0,     ,
229,19520410,    0,     ,
229,19520411,    0,     ,
229,19520412,    0,     ,
229,19520413,    0,     ,
229,19520414,    0,     ,
229,19520415,    0,     ,
229,19520416,    0,     ,
229,19520417,    0,     ,
229,19520418,    0,     ,
229,19520419,    0,     ,
229,19520420,   24,     ,
229,19520421,    0,     ,
229,19520422,   17,     ,
229,19520423,    0,     ,
229,19520424,    0,     ,
229,19520425,    0,     ,
229,19520426,    0,     ,
229,19520427,    0,     ,
229,19520428,   21,     ,
229,19520429,    0,     ,
229,19520430,    0,     ,
229,19520501,    0,     ,
229,19520502,    0,     ,
229,19520503,    0,     ,
229,19520504,   64,     ,
229,19520505,    7,     ,
229,19520506,    0,     ,
229,19520507,   72,     ,
229,19520508,    0,     ,
229,19520509,    0,     ,
229,19520510,   14,     ,
229,19520511,    0,     ,
229,19520512,    0,     ,
229,19520513,    0,     ,
229,19520514,    0,     ,
229,19520515,    0,     ,
229,19520516,    0,     ,
229,19520517,    0,     ,
229,19520518,    0,     ,
229,19520519,    0,     ,
229,19520520,    0,     ,
229,19520521,    0,     ,
229,19520522,    0,     ,
229,19520523,    0,     ,
229,19520524,    0,     ,
229,19520525,    0,     ,
229,19520526,    0,     ,
229,19520527,   55,     ,
229,19520528,   55,     ,
229,19520529,    0,     ,
229,19520530,    2,     ,
229,19520531,    5,     ,
229,19520601,  104,     ,
229,19520602,    5,     ,
229,19520603,    0,     ,
229,19520604,    0,     ,
229,19520605,    0,     ,
229,19520606,    0,     ,
229,19520607,   36,     ,
229,19520608,    0,     ,
229,19520609,   20,     ,
229,19520610,    0,     ,
229,19520611,    0,     ,
229,19520612,    0,     ,
229,19520613,    0,     ,
229,19520614,   60,     ,
229,19520615,  107,     ,
229,19520616,   68,     ,
229,19520617,    0,     ,
229,19520618,    0,     ,
229,19520619,    1,     ,
229,19520620,    0,     ,
229,19520621,    0,     ,
229,19520622,   47,     ,
229,19520623,   76,     ,
229,19520624,    0,     ,
229,19520625,    0,     ,
229,19520626,    0,     ,
229,19520627,    0,     ,
229,19520628,    0,     ,
229,19520629,    0,     ,
229,19520630,    0,     ,
229,19520701,    0,     ,
229,19520702,    0,     ,
229,19520703,    0,     ,
229,19520704,  175,     ,
229,19520705,    0,     ,
229,19520706,    0,     ,
229,19520707,  132,     ,
229,19520708,    0,     ,
229,19520709,    0,     ,
229,19520710,    0,     ,
229,19520711,    0,     ,
229,19520712,   36,     ,
229,19520713,    0,     ,
229,19520714,    0,     ,
229,19520715,    0,     ,
229,19520716,    0,     ,
229,19520717,    0,     ,
229,19520718,  117,     ,
229,19520719,    0,     ,
229,19520720,    0,     ,
229,19520721,    0,     ,
229,19520722,    0,     ,
229,19520723,    0,     ,
229,19520724,    0,     ,
229,19520725,    0,     ,
229,19520726,    0,     ,
229,19520727,    7,     ,
229,19520728,   23,     ,
229,19520729,   70,     ,
229,19520730,   12,     ,
229,19520731,    8,     ,
229,19520801,    0,     ,
229,19520802,   70,     ,
229,19520803,   88,     ,
229,19520804,    2,     ,
229,19520805,    0,     ,
229,19520806,    0,     ,
229,19520807,   13,     ,
229,19520808,   67,     ,
229,19520809,    0,     ,
229,19520810,   93,     ,
229,19520811,   30,     ,
229,19520812,    0,     ,
229,19520813,    0,     ,
229,19520814,    0,     ,
229,19520815,    0,     ,
229,19520816,   11,     ,
229,19520817,   53,     ,
229,19520818,   44,     ,
229,19520819,   37,     ,
229,19520820,   80,     ,
229,19520821,  133,     ,
229,19520822,    0,     ,
229,19520823,    0,     ,
229,19520824,    0,     ,
229,19520825,    0,     ,
229,19520826,    0,     ,
229,19520827,    0,     ,
229,19520828,    0,     ,
229,19520829,    0,     ,
229,19520830,    2,     ,
229,19520831,    0,     ,
229,19520901,    0,     ,
229,19520902,    0,     ,
229,19520903,    0,     ,
229,19520904,   62,     ,
229,19520905,   24,     ,
229,19520906,   29,     ,
229,19520907,  144,     ,
229,19520908,    0,     ,
229,19520909,    0,     ,
229,19520910,    0,     ,
229,19520911,    0,     ,
229,19520912,    0,     ,
229,19520913,    0,     ,
229,19520914,    0,     ,
229,19520915,    0,     ,
229,19520916,    0,     ,
229,19520917,    0,     ,
229,19520918,   49,     ,
229,19520919,  175,     ,
229,19520920,   91,     ,
229,19520921,   44,     ,
229,19520922,  120,     ,
229,19520923,   10,     ,
229,19520924,    0,     ,
229,19520925,  155,     ,
229,19520926,   54,     ,
229,19520927,   55,     ,
229,19520928,   66,     ,
229,19520929,   82,     ,
229,19520930,  113,     ,
229,19521001,  103,     ,
229,19521002,  100,     ,
229,19521003,   59,     ,
229,19521004,   11,     ,
229,19521005,   19,     ,
229,19521006,    1,     ,
229,19521007,   12,     ,
229,19521008,   60,     ,
229,19521009,    0,     ,
229,19521010,   41,     ,
229,19521011,   15,     ,
229,19521012,    0,     ,
229,19521013,    0,     ,
229,19521014,   94,     ,
229,19521015,   17,     ,
229,19521016,   50,     ,
229,19521017,    0,     ,
229,19521018,    0,     ,
229,19521019,    0,     ,
229,19521020,    0,     ,
229,19521021,    0,     ,
229,19521022,    0,     ,
229,19521023,   23,     ,
229,19521024,    3,     ,
229,19521025,   41,     ,
229,19521026,    2,     ,
229,19521027,    0,     ,
229,19521028,   47,     ,
229,19521029,   10,     ,
229,19521030,    0,     ,
229,19521031,  113,     ,
229,19521101,    6,     ,
229,19521102,   77,     ,
229,19521103,  179,     ,
229,19521104,   19,     ,
229,19521105,   38,     ,
229,19521106,   30,     ,
229,19521107,  133,     ,
229,19521108,   85,     ,
229,19521109,  112,     ,
229,19521110,   44,     ,
229,19521111,   51,     ,
229,19521112,   10,     ,
229,19521113,   31,     ,
229,19521114,    0,     ,
229,19521115,    0,     ,
229,19521116,   55,     ,
229,19521117,   71,     ,
229,19521118,    0,     ,
229,19521119,    0,     ,
229,19521120,   50,     ,
229,19521121,    0,     ,
229,19521122,   42,     ,
229,19521123,    3,     ,
229,19521124,   27,     ,
229,19521125,   32,     ,
229,19521126,    0,     ,
229,19521127,    0,     ,
229,19521128,   80,     ,
229,19521129,    0,     ,
229,19521130,   30,     ,
229,19521201,    0,     ,
229,19521202,    0,     ,
229,19521203,   16,     ,
229,19521204,   12,     ,
229,19521205,    3,     ,
229,19521206,    3,     ,
229,19521207,    0,     ,
229,19521208,    0,     ,
229,19521209,    0,     ,
229,19521210,    0,     ,
229,19521211,   10,     ,
229,19521212,   60,     ,
229,19521213,    0,     ,
229,19521214,   26,     ,
229,19521215,  109,     ,
229,19521216,  126,     ,
229,19521217,  176,     ,
229,19521218,   40,     ,
229,19521219,    0,     ,
229,19521220,   70,     ,
229,19521221,   39,     ,
229,19521222,    5,     ,
229,19521223,   84,     ,
229,19521224,   58,     ,
229,19521225,   38,     ,
229,19521226,   28,     ,
229,19521227,   10,     ,
229,19521228,    0,     ,
229,19521229,   30,     ,
229,19521230,    0,     ,
229,19521231,    0,     ,
229,19530101,  112,     ,
229,19530102,    0,     ,
229,19530103,    0,     ,
229,19530104,    0,     ,
229,19530105,    0,     ,
229,19530106,    0,     ,
229,19530107,    0,     ,
229,19530108,    0,     ,
229,19530109,    8,     ,
229,19530110,   21,     ,
229,19530111,    0,     ,
229,19530112,    0,     ,
229,19530113,    0,     ,
229,19530114,    0,     ,
229,19530115,    0,     ,
229,19530116,   17,     ,
229,19530117,    4,     ,
229,19530118,    2,     ,
229,19530119,    1,     ,
229,19530120,    0,     ,
229,19530121,    0,     ,
229,19530122,    0,     ,
229,19530123,    0,     ,
229,19530124,    0,     ,
229,19530125,   26,     ,
229,19530126,    0,     ,
229,19530127,    7,     ,
229,19530128,   14,     ,
229,19530129,    0,     ,
229,19530130,    0,     ,
229,19530131,   40,     ,
229,19530201,  200,     ,
229,19530202,   88,     ,
229,19530203,   13,     ,
229,19530204,    0,     ,
229,19530205,   55,     ,
229,19530206,   37,     ,
229,19530207,    0,     ,
229,19530208,   32,     ,
229,19530209,   85,     ,
229,19530210,   30,     ,
229,19530211,  159,     ,
229,19530212,    6,     ,
229,19530213,   26,     ,
229,19530214,   10,     ,
229,19530215,    0,     ,
229,19530216,    0,     ,
229,19530217,    4,     ,
229,19530218,   11,     ,
229,19530219,    1,     ,
229,19530220,    2,     ,
229,19530221,    0,     ,
229,19530222,    0,     ,
229,19530223,    7,     ,
229,19530224,    0,     ,
229,19530225,    0,     ,
229,19530226,    0,     ,
229,19530227,    0,     ,
229,19530228,    0,     ,
229,19530301,    0,     ,
229,19530302,    0,     ,
229,19530303,    0,     ,
229,19530304,    3,     ,
229,19530305,    4,     ,
229,19530306,    2,     ,
229,19530307,    0,     ,
229,19530308,    0,     ,
229,19530309,    3,     ,
229,19530310,    0,     ,
229,19530311,    6,     ,
229,19530312,    0,     ,
229,19530313,    0,     ,
229,19530314,    0,     ,
229,19530315,    0,     ,
229,19530316,    0,     ,
229,19530317,    0,     ,
229,19530318,    0,     ,
229,19530319,    2,     ,
229,19530320,    1,     ,
229,19530321,    0,     ,
229,19530322,    0,     ,
229,19530323,    0,     ,
229,19530324,    2,     ,
229,19530325,    0,     ,
229,19530326,    0,     ,
229,19530327,    0,     ,
229,19530328,    0,     ,
229,19530329,   64,     ,
229,19530330,    0,     ,
229,19530331,   15,     ,
229,19530401,    0,     ,
229,19530402,    6,     ,
229,19530403,   96,     ,
229,19530404,  155,     ,
229,19530405,    1,     ,
229,19530406,   21,     ,
229,19530407,    0,     ,
229,19530408,    0,     ,
229,19530409,    0,     ,
229,19530410,    0,     ,
229,19530411,    0,     ,
229,19530412,    0,     ,
229,19530413,   30,     ,
229,19530414,    0,     ,
229,19530415,    2,     ,
229,19530416,   10,     ,
229,19530417,    0,     ,
229,19530418,    0,     ,
229,19530419,    0,     ,
229,19530420,    0,     ,
229,19530421,    0,     ,
229,19530422,    0,     ,
229,19530423,    0,     ,
229,19530424,    0,     ,
229,19530425,    0,     ,
229,19530426,    0,     ,
229,19530427,    1,     ,
229,19530428,   54,     ,
229,19530429,    7,     ,
229,19530430,    9,     ,
229,19530501,    0,     ,
229,19530502,    0,     ,
229,19530503,    0,     ,
229,19530504,    0,     ,
229,19530505,    0,     ,
229,19530506,    1,     ,
229,19530507,    5,     ,
229,19530508,    0,     ,
229,19530509,    0,     ,
229,19530510,    0,     ,
229,19530511,    0,     ,
229,19530512,    0,     ,
229,19530513,    0,     ,
229,19530514,    0,     ,
229,19530515,   12,     ,
229,19530516,   40,     ,
229,19530517,   10,     ,
229,19530518,    0,     ,
229,19530519,   19,     ,
229,19530520,    2,     ,
229,19530521,    0,     ,
229,19530522,    0,     ,
229,19530523,    0,     ,
229,19530524,    0,     ,
229,19530525,    0,     ,
229,19530526,    0,     ,
229,19530527,   93,     ,
229,19530528,    0,     ,
229,19530529,    0,     ,
229,19530530,   57,     ,
229,19530531,   42,     ,
229,19530601,   15,     ,
229,19530602,  160,     ,
229,19530603,  117,     ,
229,19530604,    0,     ,
229,19530605,    0,     ,
229,19530606,    0,     ,
229,19530607,    0,     ,
229,19530608,    0,     ,
229,19530609,    0,     ,
229,19530610,   54,     ,
229,19530611,   11,     ,
229,19530612,    0,     ,
229,19530613,    0,     ,
229,19530614,  117,     ,
229,19530615,   16,     ,
229,19530616,    1,     ,
229,19530617,   16,     ,
229,19530618,    0,     ,
229,19530619,    5,     ,
229,19530620,    0,     ,
229,19530621,    0,     ,
229,19530622,    0,     ,
229,19530623,   86,     ,
229,19530624,   97,     ,
229,19530625,    0,     ,
229,19530626,    0,     ,
229,19530627,   17,     ,
229,19530628,   19,     ,
229,19530629,    0,     ,
229,19530630,    0,     ,
229,19530701,    0,     ,
229,19530702,    0,     ,
229,19530703,    0,     ,
229,19530704,    0,     ,
229,19530705,    0,     ,
229,19530706,    0,     ,
229,19530707,   52,     ,
229,19530708,    0,     ,
229,19530709,    8,     ,
229,19530710,    0,     ,
229,19530711,    0,     ,
229,19530712,    7,     ,
229,19530713,   45,     ,
229,19530714,   79,     ,
229,19530715,    0,     ,
229,19530716,   37,     ,
229,19530717,   39,     ,
229,19530718,    0,     ,
229,19530719,    0,     ,
229,19530720,   20,     ,
229,19530721,   40,     ,
229,19530722,    0,     ,
229,19530723,   15,     ,
229,19530724,    0,     ,
229,19530725,    0,     ,
229,19530726,    0,     ,
229,19530727,  123,     ,
229,19530728,    7,     ,
229,19530729,    0,     ,
229,19530730,   94,     ,
229,19530731,    7,     ,
229,19530801,   47,     ,
229,19530802,    1,     ,
229,19530803,    0,     ,
229,19530804,    0,     ,
229,19530805,   28,     ,
229,19530806,    0,     ,
229,19530807,    0,     ,
229,19530808,    0,     ,
229,19530809,    0,     ,
229,19530810,    0,     ,
229,19530811,    0,     ,
229,19530812,    0,     ,
229,19530813,    0,     ,
229,19530814,    0,     ,
229,19530815,    0,     ,
229,19530816,   90,     ,
229,19530817,    0,     ,
229,19530818,    0,     ,
229,19530819,    0,     ,
229,19530820,    0,     ,
229,19530821,  165,     ,
229,19530822,  166,     ,
229,19530823,    2,     ,
229,19530824,   65,     ,
229,19530825,  195,     ,
229,19530826,   30,     ,
229,19530827,    0,     ,
229,19530828,    0,     ,
229,19530829,   23,     ,
229,19530830,  165,     ,
229,19530831,   62,     ,
229,19530901,    0,     ,
229,19530902,    0,     ,
229,19530903,   35,     ,
229,19530904,    1,     ,
229,19530905,    6,     ,
229,19530906,    0,     ,
229,19530907,    0,     ,
229,19530908,    0,     ,
229,19530909,    0,     ,
229,19530910,   54,     ,
229,19530911,   34,     ,
229,19530912,    3,     ,
229,19530913,    0,     ,
229,19530914,    0,     ,
229,19530915,    0,     ,
229,19530916,    0,     ,
229,19530917,    7,     ,
229,19530918,   52,     ,
229,19530919,    0,     ,
229,19530920,    0,     ,
229,19530921,    2,     ,
229,19530922,  187,     ,
229,19530923,  118,     ,
229,19530924,  240,     ,
229,19530925,    0,     ,
229,19530926,    0,     ,
229,19530927,    0,     ,
229,19530928,    0,     ,
229,19530929,    0,     ,
229,19530930,    8,     ,
229,19531001,    0,     ,
229,19531002,    0,     ,
229,19531003,    0,     ,
229,19531004,   13,     ,
229,19531005,    0,     ,
229,19531006,    0,     ,
229,19531007,   19,     ,
229,19531008,    0,     ,
229,19531009,    0,     ,
229,19531010,    0,     ,
229,19531011,    0,     ,
229,19531012,    0,     ,
229,19531013,    0,     ,
229,19531014,    0,     ,
229,19531015,    2,     ,
229,19531016,    0,     ,
229,19531017,    0,     ,
229,19531018,    0,     ,
229,19531019,    0,     ,
229,19531020,    2,     ,
229,19531021,    7,     ,
229,19531022,    0,     ,
229,19531023,    0,     ,
229,19531024,   60,     ,
229,19531025,    0,     ,
229,19531026,    2,     ,
229,19531027,    0,     ,
229,19531028,    0,     ,
229,19531029,    0,     ,
229,19531030,    0,     ,
229,19531031,    7,     ,
229,19531101,    0,     ,
229,19531102,   33,     ,
229,19531103,   32,     ,
229,19531104,    8,     ,
229,19531105,   25,     ,
229,19531106,   20,     ,
229,19531107,    0,     ,
229,19531108,   16,     ,
229,19531109,    0,     ,
229,19531110,   52,     ,
229,19531111,    0,     ,
229,19531112,    0,     ,
229,19531113,    0,     ,
229,19531114,   70,     ,
229,19531115,    5,     ,
229,19531116,    0,     ,
229,19531117,    0,     ,
229,19531118,    0,     ,
229,19531119,    0,     ,
229,19531120,    0,     ,
229,19531121,    0,     ,
229,19531122,    0,     ,
229,19531123,    0,     ,
229,19531124,    0,     ,
229,19531125,    0,     ,
229,19531126,   25,     ,
229,19531127,    0,     ,
229,19531128,    0,     ,
229,19531129,    0,     ,
229,19531130,    0,     ,
229,19531201,    0,     ,
229,19531202,    0,     ,
229,19531203,    0,     ,
229,19531204,    0,     ,
229,19531205,    0,     ,
229,19531206,    0,     ,
229,19531207,    0,     ,
229,19531208,    0,     ,
229,19531209,    0,     ,
229,19531210,   36,     ,
