DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
438,19330927,    5,     ,
438,19330928,    0,     ,
438,19330929,    0,     ,
438,19330930,    3,     ,
438,19331001,    0,     ,
438,19331002,    0,     ,
438,19331003,    0,     ,
438,19331004,    0,     ,
438,19331005,    0,     ,
438,19331006,    0,     ,
438,19331007,    0,     ,
438,19331008,   26,     ,
438,19331009,    9,     ,
438,19331010,    0,     ,
438,19331011,    0,     ,
438,19331012,    2,     ,
438,19331013,   12,     ,
438,19331014,    9,     ,
438,19331015,    0,     ,
438,19331016,  112,     ,
438,19331017,  131,     ,
438,19331018,   42,     ,
438,19331019,    0,     ,
438,19331020,    0,     ,
438,19331021,    0,     ,
438,19331022,    9,     ,
438,19331023,    0,     ,
438,19331024,    0,     ,
438,19331025,    0,     ,
438,19331026,   41,     ,
438,19331027,  122,     ,
438,19331028,  264,     ,
438,19331029,    4,     ,
438,19331030,    5,     ,
438,19331031,   83,     ,
438,19331101,  145,     ,
438,19331102,   64,     ,
438,19331103,  113,     ,
438,19331104,    8,     ,
438,19331105,    0,     ,
438,19331106,    0,     ,
438,19331107,   66,     ,
438,19331108,    0,     ,
438,19331109,    0,     ,
438,19331110,    0,     ,
438,19331111,    5,     ,
438,19331112,    3,     ,
438,19331113,    1,     ,
438,19331114,    0,     ,
438,19331115,    0,     ,
438,19331116,   17,     ,
438,19331117,    0,     ,
438,19331118,   21,     ,
438,19331119,    0,     ,
438,19331120,    0,     ,
438,19331121,    0,     ,
438,19331122,    0,     ,
438,19331123,    2,     ,
438,19331124,   41,     ,
438,19331125,    0,     ,
438,19331126,    0,     ,
438,19331127,    0,     ,
438,19331128,    0,     ,
438,19331129,    0,     ,
438,19331130,    0,     ,
438,19331201,    0,     ,
438,19331202,    0,     ,
438,19331203,    0,     ,
438,19331204,    0,     ,
438,19331205,    0,     ,
438,19331206,    0,     ,
438,19331207,    0,     ,
438,19331208,    0,     ,
438,19331209,    0,     ,
438,19331210,    0,     ,
438,19331211,    0,     ,
438,19331212,    4,     ,
438,19331213,    0,     ,
438,19331214,    0,     ,
438,19331215,    2,     ,
438,19331216,    0,     ,
438,19331217,    0,     ,
438,19331218,    0,     ,
438,19331219,    0,     ,
438,19331220,    0,     ,
438,19331221,    0,     ,
438,19331222,    0,     ,
438,19331223,    0,     ,
438,19331224,    0,     ,
438,19331225,    3,     ,
438,19331226,    0,     ,
438,19331227,    9,     ,
438,19331228,   40,     ,
438,19331229,    0,     ,
438,19331230,    5,     ,
438,19331231,    0,     ,
438,19340101,    0,     ,
438,19340102,    0,     ,
438,19340103,    0,     ,
438,19340104,    0,     ,
438,19340105,    0,     ,
438,19340106,    0,     ,
438,19340107,    0,     ,
438,19340108,    2,     ,
438,19340109,    0,     ,
438,19340110,    0,     ,
438,19340111,    0,     ,
438,19340112,   69,     ,
438,19340113,   98,     ,
438,19340114,   40,     ,
438,19340115,  132,     ,
438,19340116,    1,     ,
438,19340117,   49,     ,
438,19340118,   54,     ,
438,19340119,   16,     ,
438,19340120,    0,     ,
438,19340121,    0,     ,
438,19340122,    0,     ,
438,19340123,    0,     ,
438,19340124,    0,     ,
438,19340125,    0,     ,
438,19340126,    0,     ,
438,19340127,    9,     ,
438,19340128,   49,     ,
438,19340129,    2,     ,
438,19340130,    2,     ,
438,19340131,   21,     ,
438,19340201,   21,     ,
438,19340202,    0,     ,
438,19340203,    0,     ,
438,19340204,   12,     ,
438,19340205,    1,     ,
438,19340206,    2,     ,
438,19340207,    0,     ,
438,19340208,    0,     ,
438,19340209,    0,     ,
438,19340210,    0,     ,
438,19340211,    0,     ,
438,19340212,    0,     ,
438,19340213,    0,     ,
438,19340214,    0,     ,
438,19340215,    0,     ,
438,19340216,    0,     ,
438,19340217,    0,     ,
438,19340218,    0,     ,
438,19340219,    0,     ,
438,19340220,    0,     ,
438,19340221,    0,     ,
438,19340222,    0,     ,
438,19340223,    0,     ,
438,19340224,    0,     ,
438,19340225,    0,     ,
438,19340226,   21,     ,
438,19340227,    1,     ,
438,19340228,    0,     ,
438,19340301,    9,     ,
438,19340302,    0,     ,
438,19340303,    0,     ,
438,19340304,    0,     ,
438,19340305,   27,     ,
438,19340306,    4,     ,
438,19340307,   80,     ,
438,19340308,    0,     ,
438,19340309,    0,     ,
438,19340310,    1,     ,
438,19340311,    0,     ,
438,19340312,   23,     ,
438,19340313,   32,     ,
438,19340314,   23,     ,
438,19340315,   91,     ,
438,19340316,   20,     ,
438,19340317,   65,     ,
438,19340318,   68,     ,
438,19340319,    0,     ,
438,19340320,   29,     ,
438,19340321,   42,     ,
438,19340322,   16,     ,
438,19340323,    9,     ,
438,19340324,    0,     ,
438,19340325,    0,     ,
438,19340326,    0,     ,
438,19340327,    0,     ,
438,19340328,    0,     ,
438,19340329,    0,     ,
438,19340330,    0,     ,
438,19340331,    0,     ,
438,19340401,    0,     ,
438,19340402,    0,     ,
438,19340403,    0,     ,
438,19340404,    0,     ,
438,19340405,    0,     ,
438,19340406,    0,     ,
438,19340407,    2,     ,
438,19340408,   21,     ,
438,19340409,   19,     ,
438,19340410,    0,     ,
438,19340411,    0,     ,
438,19340412,    0,     ,
438,19340413,    0,     ,
438,19340414,    0,     ,
438,19340415,   21,     ,
438,19340416,    0,     ,
438,19340417,    0,     ,
438,19340418,   80,     ,
438,19340419,    0,     ,
438,19340420,    0,     ,
438,19340421,    0,     ,
438,19340422,    0,     ,
438,19340423,    2,     ,
438,19340424,    0,     ,
438,19340425,    0,     ,
438,19340426,   17,     ,
438,19340427,   38,     ,
438,19340428,    8,     ,
438,19340429,  140,     ,
438,19340430,    0,     ,
438,19340501,    0,     ,
438,19340502,   32,     ,
438,19340503,    0,     ,
438,19340504,  100,     ,
438,19340505,   20,     ,
438,19340506,    0,     ,
438,19340507,    0,     ,
438,19340508,    0,     ,
438,19340509,    9,     ,
438,19340510,    0,     ,
438,19340511,    0,     ,
438,19340512,    0,     ,
438,19340513,    0,     ,
438,19340514,    0,     ,
438,19340515,   18,     ,
438,19340516,    0,     ,
438,19340517,   60,     ,
438,19340518,    4,     ,
438,19340519,    0,     ,
438,19340520,    0,     ,
438,19340521,    0,     ,
438,19340522,    0,     ,
438,19340523,    0,     ,
438,19340524,    0,     ,
438,19340525,    0,     ,
438,19340526,    0,     ,
438,19340527,    0,     ,
438,19340528,    0,     ,
438,19340529,    0,     ,
438,19340530,    0,     ,
438,19340531,    0,     ,
438,19340601,    0,     ,
438,19340602,    0,     ,
438,19340603,    0,     ,
438,19340604,    0,     ,
438,19340605,    0,     ,
438,19340606,    0,     ,
438,19340607,  169,     ,
438,19340608,    9,     ,
438,19340609,    0,     ,
438,19340610,    0,     ,
438,19340611,    0,     ,
438,19340612,    0,     ,
438,19340613,    0,     ,
438,19340614,    0,     ,
438,19340615,    0,     ,
438,19340616,    0,     ,
438,19340617,    0,     ,
438,19340618,    0,     ,
438,19340619,    0,     ,
438,19340620,    0,     ,
438,19340621,    0,     ,
438,19340622,   33,     ,
438,19340623,    0,     ,
438,19340624,    6,     ,
438,19340625,    0,     ,
438,19340626,    8,     ,
438,19340627,    0,     ,
438,19340628,  148,     ,
438,19340629,    0,     ,
438,19340630,    0,     ,
438,19340701,    0,     ,
438,19340702,    0,     ,
438,19340703,    0,     ,
438,19340704,    0,     ,
438,19340705,    0,     ,
438,19340706,    0,     ,
438,19340707,    0,     ,
438,19340708,    0,     ,
438,19340709,    0,     ,
438,19340710,    0,     ,
438,19340711,    0,     ,
438,19340712,    0,     ,
438,19340713,    8,     ,
438,19340714,   11,     ,
438,19340715,   14,     ,
438,19340716,   12,     ,
438,19340717,    0,     ,
438,19340718,    0,     ,
438,19340719,    8,     ,
438,19340720,    0,     ,
438,19340721,    0,     ,
438,19340722,   13,     ,
438,19340723,    0,     ,
438,19340724,    0,     ,
438,19340725,   34,     ,
438,19340726,    0,     ,
438,19340727,   15,     ,
438,19340728,    5,     ,
438,19340729,   44,     ,
438,19340730,  131,     ,
438,19340731,    0,     ,
438,19340801,   11,     ,
438,19340802,    2,     ,
438,19340803,   72,     ,
438,19340804,    0,     ,
438,19340805,    0,     ,
438,19340806,    0,     ,
438,19340807,    0,     ,
438,19340808,    0,     ,
438,19340809,    0,     ,
438,19340810,   19,     ,
438,19340811,   16,     ,
438,19340812,   20,     ,
438,19340813,  164,     ,
438,19340814,  127,     ,
438,19340815,   15,     ,
438,19340816,    0,     ,
438,19340817,    0,     ,
438,19340818,    0,     ,
438,19340819,    0,     ,
438,19340820,    0,     ,
438,19340821,    0,     ,
438,19340822,    0,     ,
438,19340823,    8,     ,
438,19340824,    0,     ,
438,19340825,    0,     ,
438,19340826,    0,     ,
438,19340827,    0,     ,
438,19340828,    0,     ,
438,19340829,    0,     ,
438,19340830,   48,     ,
438,19340831,    8,     ,
438,19340901,    0,     ,
438,19340902,    5,     ,
438,19340903,    4,     ,
438,19340904,   48,     ,
438,19340905,    0,     ,
438,19340906,    0,     ,
438,19340907,    0,     ,
438,19340908,    0,     ,
438,19340909,   65,     ,
438,19340910,    8,     ,
438,19340911,    0,     ,
438,19340912,    0,     ,
438,19340913,    0,     ,
438,19340914,    0,     ,
438,19340915,    0,     ,
438,19340916,  142,     ,
438,19340917,    0,     ,
438,19340918,   80,     ,
438,19340919,   48,     ,
438,19340920,   13,     ,
438,19340921,   58,     ,
438,19340922,    0,     ,
438,19340923,   69,     ,
438,19340924,    0,     ,
438,19340925,   22,     ,
438,19340926,    0,     ,
438,19340927,    8,     ,
438,19340928,    0,     ,
438,19340929,    0,     ,
438,19340930,   11,     ,
438,19341001,    0,     ,
438,19341002,   22,     ,
438,19341003,   31,     ,
438,19341004,    4,     ,
438,19341005,   34,     ,
438,19341006,  107,     ,
438,19341007,   18,     ,
438,19341008,    3,     ,
438,19341009,  187,     ,
438,19341010,   45,     ,
438,19341011,   26,     ,
438,19341012,    0,     ,
438,19341013,    0,     ,
438,19341014,   17,     ,
438,19341015,   55,     ,
438,19341016,  122,     ,
438,19341017,   76,     ,
438,19341018,   45,     ,
438,19341019,   17,     ,
438,19341020,    0,     ,
438,19341021,   17,     ,
438,19341022,    1,     ,
438,19341023,   20,     ,
438,19341024,   10,     ,
438,19341025,    0,     ,
438,19341026,    8,     ,
438,19341027,    7,     ,
438,19341028,    9,     ,
438,19341029,   28,     ,
438,19341030,   20,     ,
438,19341031,   53,     ,
438,19341101,  100,     ,
438,19341102,  100,     ,
438,19341103,   15,     ,
438,19341104,    0,     ,
438,19341105,   18,     ,
438,19341106,  176,     ,
438,19341107,   19,     ,
438,19341108,    6,     ,
438,19341109,    0,     ,
438,19341110,   11,     ,
438,19341111,    1,     ,
438,19341112,   12,     ,
438,19341113,   73,     ,
438,19341114,    2,     ,
438,19341115,    7,     ,
438,19341116,    0,     ,
438,19341117,    0,     ,
438,19341118,    0,     ,
438,19341119,    6,     ,
438,19341120,    0,     ,
438,19341121,    0,     ,
438,19341122,    0,     ,
438,19341123,    0,     ,
438,19341124,    5,     ,
438,19341125,    0,     ,
438,19341126,    0,     ,
438,19341127,    9,     ,
438,19341128,    0,     ,
438,19341129,    0,     ,
438,19341130,    0,     ,
438,19341201,    0,     ,
438,19341202,    9,     ,
438,19341203,  152,     ,
438,19341204,   16,     ,
438,19341205,   40,     ,
438,19341206,   76,     ,
438,19341207,   29,     ,
438,19341208,    6,     ,
438,19341209,   19,     ,
438,19341210,    9,     ,
438,19341211,   38,     ,
438,19341212,    0,     ,
438,19341213,   19,     ,
438,19341214,    0,     ,
438,19341215,   33,     ,
438,19341216,    0,     ,
438,19341217,   10,     ,
438,19341218,    1,     ,
438,19341219,  107,     ,
438,19341220,    4,     ,
438,19341221,    1,     ,
438,19341222,    0,     ,
438,19341223,    0,     ,
438,19341224,    0,     ,
438,19341225,    0,     ,
438,19341226,   25,     ,
438,19341227,   11,     ,
438,19341228,   13,     ,
438,19341229,   15,     ,
438,19341230,    3,     ,
438,19341231,   56,     ,
438,19350101,  105,     ,
438,19350102,    8,     ,
438,19350103,    0,     ,
438,19350104,   25,     ,
438,19350105,   55,     ,
438,19350106,   46,     ,
438,19350107,    0,     ,
438,19350108,    0,     ,
438,19350109,    0,     ,
438,19350110,    0,     ,
438,19350111,    0,     ,
438,19350112,    0,     ,
438,19350113,   60,     ,
438,19350114,   25,     ,
438,19350115,    1,     ,
438,19350116,    2,     ,
438,19350117,    0,     ,
438,19350118,    0,     ,
438,19350119,    0,     ,
438,19350120,    0,     ,
438,19350121,    9,     ,
438,19350122,   10,     ,
438,19350123,    6,     ,
438,19350124,    0,     ,
438,19350125,    0,     ,
438,19350126,   82,     ,
438,19350127,   19,     ,
438,19350128,    2,     ,
438,19350129,    0,     ,
438,19350130,    0,     ,
438,19350131,   40,     ,
438,19350201,    0,     ,
438,19350202,   31,     ,
438,19350203,   28,     ,
438,19350204,  112,     ,
438,19350205,    0,     ,
438,19350206,   32,     ,
438,19350207,    0,     ,
438,19350208,    0,     ,
438,19350209,    0,     ,
438,19350210,    0,     ,
438,19350211,   40,     ,
438,19350212,    4,     ,
438,19350213,    7,     ,
438,19350214,   83,     ,
438,19350215,    6,     ,
438,19350216,   41,     ,
438,19350217,   26,     ,
438,19350218,    0,     ,
438,19350219,    0,     ,
438,19350220,    0,     ,
438,19350221,   20,     ,
438,19350222,   16,     ,
438,19350223,   19,     ,
438,19350224,   10,     ,
438,19350225,   51,     ,
438,19350226,    0,     ,
438,19350227,    0,     ,
438,19350228,   39,     ,
438,19350301,    0,     ,
438,19350302,    0,     ,
438,19350303,    0,     ,
438,19350304,    0,     ,
438,19350305,    0,     ,
438,19350306,   17,     ,
438,19350307,    0,     ,
438,19350308,    0,     ,
438,19350309,    0,     ,
438,19350310,    0,     ,
438,19350311,    0,     ,
438,19350312,    0,     ,
438,19350313,    0,     ,
438,19350314,    0,     ,
438,19350315,    0,     ,
438,19350316,    0,     ,
438,19350317,    0,     ,
438,19350318,    1,     ,
438,19350319,    0,     ,
438,19350320,    0,     ,
438,19350321,    0,     ,
438,19350322,    0,     ,
438,19350323,   12,     ,
438,19350324,   91,     ,
438,19350325,    0,     ,
438,19350326,    0,     ,
438,19350327,    0,     ,
438,19350328,    0,     ,
438,19350329,    0,     ,
438,19350330,    0,     ,
438,19350331,  131,     ,
438,19350401,   17,     ,
438,19350402,   22,     ,
438,19350403,   16,     ,
438,19350404,   10,     ,
438,19350405,   99,     ,
438,19350406,   84,     ,
438,19350407,    2,     ,
438,19350408,   69,     ,
438,19350409,   29,     ,
438,19350410,   19,     ,
438,19350411,    7,     ,
438,19350412,    0,     ,
438,19350413,    0,     ,
438,19350414,    0,     ,
438,19350415,    0,     ,
438,19350416,   54,     ,
438,19350417,   11,     ,
438,19350418,   27,     ,
438,19350419,   38,     ,
438,19350420,   15,     ,
438,19350421,    2,     ,
438,19350422,   41,     ,
438,19350423,    2,     ,
438,19350424,    0,     ,
438,19350425,  106,     ,
438,19350426,    2,     ,
438,19350427,    0,     ,
438,19350428,    8,     ,
438,19350429,    0,     ,
438,19350430,    0,     ,
438,19350501,    0,     ,
438,19350502,    0,     ,
438,19350503,    0,     ,
438,19350504,    0,     ,
438,19350505,    0,     ,
438,19350506,    0,     ,
438,19350507,    0,     ,
438,19350508,    0,     ,
438,19350509,    0,     ,
438,19350510,    0,     ,
438,19350511,    0,     ,
438,19350512,    0,     ,
438,19350513,    1,     ,
438,19350514,   65,     ,
438,19350515,  119,     ,
438,19350516,   72,     ,
438,19350517,    4,     ,
438,19350518,    0,     ,
438,19350519,  149,     ,
438,19350520,   64,     ,
438,19350521,    4,     ,
438,19350522,    0,     ,
438,19350523,    0,     ,
438,19350524,    0,     ,
438,19350525,    0,     ,
438,19350526,    0,     ,
438,19350527,    4,     ,
438,19350528,    0,     ,
438,19350529,    0,     ,
438,19350530,   41,     ,
438,19350531,   11,     ,
438,19350601,    0,     ,
438,19350602,    0,     ,
438,19350603,    0,     ,
438,19350604,    9,     ,
438,19350605,   66,     ,
438,19350606,   48,     ,
438,19350607,    0,     ,
438,19350608,   16,     ,
438,19350609,    0,     ,
438,19350610,    0,     ,
438,19350611,  234,     ,
438,19350612,  142,     ,
438,19350613,   34,     ,
438,19350614,    0,     ,
438,19350615,   12,     ,
438,19350616,   64,     ,
438,19350617,  208,     ,
438,19350618,   23,     ,
438,19350619,    9,     ,
438,19350620,   46,     ,
438,19350621,   81,     ,
438,19350622,    0,     ,
438,19350623,    0,     ,
438,19350624,    0,     ,
438,19350625,    0,     ,
438,19350626,    0,     ,
438,19350627,   64,     ,
438,19350628,    0,     ,
438,19350629,    0,     ,
438,19350630,    0,     ,
438,19350701,    0,     ,
438,19350702,    0,     ,
438,19350703,    0,     ,
438,19350704,    0,     ,
438,19350705,    8,     ,
438,19350706,   20,     ,
438,19350707,    0,     ,
438,19350708,    0,     ,
438,19350709,    0,     ,
438,19350710,    0,     ,
438,19350711,    0,     ,
438,19350712,    0,     ,
438,19350713,    0,     ,
438,19350714,    0,     ,
438,19350715,    0,     ,
438,19350716,    0,     ,
438,19350717,    0,     ,
438,19350718,   10,     ,
438,19350719,    0,     ,
438,19350720,   12,     ,
438,19350721,  100,     ,
438,19350722,    0,     ,
438,19350723,    0,     ,
438,19350724,    0,     ,
438,19350725,    0,     ,
438,19350726,    0,     ,
438,19350727,    0,     ,
438,19350728,   11,     ,
438,19350729,    1,     ,
438,19350730,   21,     ,
438,19350731,    0,     ,
438,19350801,    0,     ,
438,19350802,    0,     ,
438,19350803,    0,     ,
438,19350804,    0,     ,
438,19350805,    0,     ,
438,19350806,    0,     ,
438,19350807,    0,     ,
438,19350808,    0,     ,
438,19350809,    0,     ,
438,19350810,    4,     ,
438,19350811,    0,     ,
438,19350812,    0,     ,
438,19350813,   68,     ,
438,19350814,   12,     ,
438,19350815,    0,     ,
438,19350816,    0,     ,
438,19350817,    8,     ,
438,19350818,   34,     ,
438,19350819,   32,     ,
438,19350820,    0,     ,
438,19350821,    0,     ,
438,19350822,    0,     ,
438,19350823,    0,     ,
438,19350824,    0,     ,
438,19350825,   10,     ,
438,19350826,    0,     ,
438,19350827,    0,     ,
438,19350828,  246,     ,
438,19350829,   15,     ,
438,19350830,   16,     ,
438,19350831,  297,     ,
438,19350901,   28,     ,
438,19350902,   12,     ,
438,19350903,    0,     ,
438,19350904,   14,     ,
438,19350905,  234,     ,
438,19350906,   73,     ,
438,19350907,   18,     ,
438,19350908,   24,     ,
438,19350909,    0,     ,
438,19350910,    0,     ,
438,19350911,    0,     ,
438,19350912,    0,     ,
438,19350913,    2,     ,
438,19350914,    0,     ,
438,19350915,    0,     ,
438,19350916,   62,     ,
438,19350917,   45,     ,
438,19350918,   92,     ,
438,19350919,   78,     ,
438,19350920,   36,     ,
438,19350921,  151,     ,
438,19350922,    0,     ,
438,19350923,   28,     ,
438,19350924,    8,     ,
438,19350925,  146,     ,
438,19350926,   64,     ,
438,19350927,    0,     ,
438,19350928,    3,     ,
438,19350929,    0,     ,
438,19350930,  272,     ,
438,19351001,   20,     ,
438,19351002,    5,     ,
438,19351003,  101,     ,
438,19351004,   29,     ,
438,19351005,   12,     ,
438,19351006,    0,     ,
438,19351007,   14,     ,
438,19351008,    0,     ,
438,19351009,   70,     ,
438,19351010,   52,     ,
438,19351011,   58,     ,
438,19351012,   18,     ,
438,19351013,    0,     ,
438,19351014,    0,     ,
438,19351015,    0,     ,
438,19351016,    0,     ,
438,19351017,   29,     ,
438,19351018,    0,     ,
438,19351019,   33,     ,
438,19351020,   63,     ,
438,19351021,   40,     ,
438,19351022,   42,     ,
438,19351023,    0,     ,
438,19351024,    0,     ,
438,19351025,    0,     ,
438,19351026,   18,     ,
438,19351027,   50,     ,
438,19351028,   91,     ,
438,19351029,   26,     ,
438,19351030,   39,     ,
438,19351031,   23,     ,
438,19351101,   20,     ,
438,19351102,    0,     ,
438,19351103,    0,     ,
438,19351104,    0,     ,
438,19351105,   56,     ,
438,19351106,   27,     ,
438,19351107,   35,     ,
438,19351108,   30,     ,
438,19351109,    0,     ,
438,19351110,    4,     ,
438,19351111,    0,     ,
438,19351112,    0,     ,
438,19351113,    4,     ,
438,19351114,   26,     ,
438,19351115,    0,     ,
438,19351116,    0,     ,
438,19351117,   28,     ,
438,19351118,   55,     ,
438,19351119,    5,     ,
438,19351120,    9,     ,
438,19351121,    0,     ,
438,19351122,  175,     ,
438,19351123,    2,     ,
438,19351124,   42,     ,
438,19351125,    1,     ,
438,19351126,    0,     ,
438,19351127,   17,     ,
438,19351128,    6,     ,
438,19351129,   56,     ,
438,19351130,   16,     ,
438,19351201,   72,     ,
438,19351202,   67,     ,
438,19351203,   10,     ,
438,19351204,    0,     ,
438,19351205,  133,     ,
438,19351206,   26,     ,
438,19351207,    8,     ,
438,19351208,   12,     ,
438,19351209,   71,     ,
438,19351210,    0,     ,
438,19351211,    9,     ,
438,19351212,    0,     ,
438,19351213,    0,     ,
438,19351214,    0,     ,
438,19351215,    0,     ,
438,19351216,   34,     ,
438,19351217,   67,     ,
438,19351218,   10,     ,
438,19351219,   31,     ,
438,19351220,   58,     ,
438,19351221,    0,     ,
438,19351222,    3,     ,
438,19351223,   22,     ,
438,19351224,    0,     ,
438,19351225,   12,     ,
438,19351226,   39,     ,
438,19351227,   12,     ,
438,19351228,   41,     ,
438,19351229,   36,     ,
438,19351230,   50,     ,
438,19351231,   92,     ,
438,19360101,   36,     ,
438,19360102,   12,     ,
438,19360103,   53,     ,
438,19360104,    8,     ,
438,19360105,    0,     ,
438,19360106,    5,     ,
438,19360107,   39,     ,
438,19360108,   24,     ,
438,19360109,   64,     ,
438,19360110,   45,     ,
438,19360111,    0,     ,
438,19360112,    0,     ,
438,19360113,    0,     ,
438,19360114,   21,     ,
438,19360115,    0,     ,
438,19360116,    0,     ,
438,19360117,   60,     ,
438,19360118,   54,     ,
438,19360119,   67,     ,
438,19360120,    9,     ,
438,19360121,   61,     ,
438,19360122,   30,     ,
438,19360123,   20,     ,
438,19360124,    0,     ,
438,19360125,   21,     ,
438,19360126,    3,     ,
438,19360127,    0,     ,
438,19360128,    4,     ,
438,19360129,   49,     ,
438,19360130,   17,     ,
438,19360131,   17,     ,
438,19360201,   32,     ,
438,19360202,   42,     ,
438,19360203,   69,     ,
438,19360204,   23,     ,
438,19360205,   10,     ,
438,19360206,   18,     ,
438,19360207,    0,     ,
438,19360208,    0,     ,
438,19360209,    0,     ,
438,19360210,    0,     ,
438,19360211,    0,     ,
438,19360212,    0,     ,
438,19360213,    0,     ,
438,19360214,    0,     ,
438,19360215,    1,     ,
438,19360216,  115,     ,
438,19360217,   15,     ,
438,19360218,    0,     ,
438,19360219,   27,     ,
438,19360220,   37,     ,
438,19360221,    0,     ,
438,19360222,   13,     ,
438,19360223,   42,     ,
438,19360224,   31,     ,
438,19360225,   20,     ,
438,19360226,    2,     ,
438,19360227,    0,     ,
438,19360228,    4,     ,
438,19360229,    0,     ,
438,19360301,   14,     ,
438,19360302,    8,     ,
438,19360303,    8,     ,
438,19360304,    0,     ,
438,19360305,    0,     ,
438,19360306,    0,     ,
438,19360307,    0,     ,
438,19360308,    0,     ,
438,19360309,    0,     ,
438,19360310,   11,     ,
438,19360311,    0,     ,
438,19360312,    0,     ,
438,19360313,    0,     ,
438,19360314,    0,     ,
438,19360315,    0,     ,
438,19360316,    1,     ,
438,19360317,    0,     ,
438,19360318,    0,     ,
438,19360319,    0,     ,
438,19360320,    0,     ,
438,19360321,    0,     ,
438,19360322,    0,     ,
438,19360323,    0,     ,
438,19360324,    0,     ,
438,19360325,    0,     ,
438,19360326,    0,     ,
438,19360327,    0,     ,
438,19360328,    0,     ,
438,19360329,    2,     ,
438,19360330,   57,     ,
438,19360331,    0,     ,
438,19360401,    0,     ,
438,19360402,  107,     ,
438,19360403,   42,     ,
438,19360404,    0,     ,
438,19360405,    0,     ,
438,19360406,    0,     ,
438,19360407,    0,     ,
438,19360408,    0,     ,
438,19360409,    0,     ,
438,19360410,    0,     ,
438,19360411,    7,     ,
438,19360412,    9,     ,
438,19360413,    3,     ,
438,19360414,    4,     ,
438,19360415,    0,     ,
438,19360416,    6,     ,
438,19360417,    0,     ,
438,19360418,    2,     ,
438,19360419,   27,     ,
438,19360420,    3,     ,
438,19360421,   55,     ,
438,19360422,    0,     ,
438,19360423,   10,     ,
438,19360424,   13,     ,
438,19360425,    8,     ,
438,19360426,   31,     ,
438,19360427,   50,     ,
438,19360428,    0,     ,
438,19360429,    0,     ,
438,19360430,    0,     ,
438,19360501,    0,     ,
438,19360502,    0,     ,
438,19360503,    0,     ,
438,19360504,    0,     ,
438,19360505,    0,     ,
438,19360506,    0,     ,
438,19360507,    0,     ,
438,19360508,    0,     ,
438,19360509,    0,     ,
438,19360510,    0,     ,
438,19360511,    1,     ,
438,19360512,  102,     ,
438,19360513,   32,     ,
438,19360514,    0,     ,
438,19360515,    0,     ,
438,19360516,    0,     ,
438,19360517,    0,     ,
438,19360518,    0,     ,
438,19360519,    0,     ,
438,19360520,    0,     ,
438,19360521,   10,     ,
438,19360522,   25,     ,
438,19360523,    0,     ,
438,19360524,   12,     ,
438,19360525,   14,     ,
438,19360526,    0,     ,
438,19360527,    0,     ,
438,19360528,    0,     ,
438,19360529,    0,     ,
438,19360530,    0,     ,
438,19360531,    3,     ,
438,19360601,   21,     ,
438,19360602,    0,     ,
438,19360603,    3,     ,
438,19360604,   79,     ,
438,19360605,  111,     ,
438,19360606,    0,     ,
438,19360607,    3,     ,
438,19360608,    8,     ,
438,19360609,    0,     ,
438,19360610,    0,     ,
438,19360611,    0,     ,
438,19360612,    0,     ,
438,19360613,    0,     ,
438,19360614,  162,     ,
438,19360615,    0,     ,
438,19360616,    6,     ,
438,19360617,    0,     ,
438,19360618,    0,     ,
438,19360619,    0,     ,
438,19360620,    0,     ,
438,19360621,    0,     ,
438,19360622,    0,     ,
438,19360623,   41,     ,
438,19360624,    0,     ,
438,19360625,    0,     ,
438,19360626,    0,     ,
438,19360627,    0,     ,
438,19360628,    0,     ,
438,19360629,    0,     ,
438,19360630,   49,     ,
438,19360701,    0,     ,
438,19360702,   47,     ,
438,19360703,   10,     ,
438,19360704,    0,     ,
438,19360705,    0,     ,
438,19360706,    0,     ,
438,19360707,    0,     ,
438,19360708,   51,     ,
438,19360709,    0,     ,
438,19360710,   78,     ,
438,19360711,    0,     ,
438,19360712,  119,     ,
438,19360713,  140,     ,
438,19360714,   55,     ,
438,19360715,   61,     ,
438,19360716,  179,     ,
438,19360717,    0,     ,
438,19360718,   12,     ,
438,19360719,    5,     ,
438,19360720,   15,     ,
438,19360721,   26,     ,
438,19360722,   61,     ,
438,19360723,    0,     ,
438,19360724,    9,     ,
438,19360725,    0,     ,
