DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
475,19761212,    0,    0,
475,19761213,   13,    0,
475,19761214,   19,    0,
475,19761215,    0,    0,
475,19761216,    0,    0,
475,19761217,    0,    0,
475,19761218,   74,    0,
475,19761219,    0,    0,
475,19761220,   68,    0,
475,19761221,   28,    0,
475,19761222,    9,    0,
475,19761223,    0,    0,
475,19761224,    0,    0,
475,19761225,    0,    0,
475,19761226,    5,    0,
475,19761227,    0,    0,
475,19761228,   57,    0,
475,19761229,    6,    2,
475,19761230,    0,    2,
475,19761231,    0,    2,
475,19770101,   53,    0,
475,19770102,    0,    0,
475,19770103,    3,    0,
475,19770104,   14,    0,
475,19770105,    0,    0,
475,19770106,   41,    0,
475,19770107,    0,    0,
475,19770108,    1,    0,
475,19770109,   38,    0,
475,19770110,   73,    0,
475,19770111,   60,    2,
475,19770112,    4,    0,
475,19770113,    0,    0,
475,19770114,   24,    0,
475,19770115,   74,    0,
475,19770116,   23,    0,
475,19770117,   16,    0,
475,19770118,    0,    0,
475,19770119,    0,    0,
475,19770120,    9,    2,
475,19770121,    0,    0,
475,19770122,    9,    0,
475,19770123,   10,    0,
475,19770124,    1,    0,
475,19770125,   48,    0,
475,19770126,   43,    0,
475,19770127,   60,    0,
475,19770128,  125,    0,
475,19770129,    2,    0,
475,19770130,    0,    0,
475,19770131,    0,    0,
475,19770201,    0,    0,
475,19770202,    0,    0,
475,19770203,    0,    0,
475,19770204,   67,    0,
475,19770205,   58,    0,
475,19770206,    6,    0,
475,19770207,   30,    0,
475,19770208,    2,    0,
475,19770209,    0,    0,
475,19770210,   93,    0,
475,19770211,   31,    0,
475,19770212,    1,    0,
475,19770213,    0,    0,
475,19770214,    0,    0,
475,19770215,    0,    0,
475,19770216,    0,    0,
475,19770217,    0,    0,
475,19770218,   87,    0,
475,19770219,   83,    0,
475,19770220,    1,    0,
475,19770221,   50,    0,
475,19770222,   34,    0,
475,19770223,   53,    0,
475,19770224,   11,    0,
475,19770225,   93,    0,
475,19770226,   71,    0,
475,19770227,    3,    0,
475,19770228,    0,    0,
475,19770301,    0,    0,
475,19770302,    2,    0,
475,19770303,   13,    0,
475,19770304,    0,    0,
475,19770305,    0,    0,
475,19770306,    0,    0,
475,19770307,    0,    0,
475,19770308,   14,    0,
475,19770309,    0,    0,
475,19770310,    0,    0,
475,19770311,    5,    0,
475,19770312,   53,    0,
475,19770313,    0,    0,
475,19770314,   24,    0,
475,19770315,   13,    0,
475,19770316,    3,    0,
475,19770317,    2,    0,
475,19770318,    0,    0,
475,19770319,   14,    0,
475,19770320,   31,    0,
475,19770321,    0,    0,
475,19770322,   31,    0,
475,19770323,   74,    0,
475,19770324,    5,    0,
475,19770325,    0,    0,
475,19770326,    0,    0,
475,19770327,   21,    0,
475,19770328,  117,    0,
475,19770329,    0,    0,
475,19770330,   12,    0,
475,19770331,    0,    0,
475,19770401,   28,    0,
475,19770402,  157,    0,
475,19770403,    9,    0,
475,19770404,   16,    0,
475,19770405,    1,    0,
475,19770406,    0,    0,
475,19770407,   21,    0,
475,19770408,    8,    0,
475,19770409,    5,    0,
475,19770410,    0,    0,
475,19770411,   35,    0,
475,19770412,    2,    0,
475,19770413,   41,    0,
475,19770414,   58,    0,
475,19770415,   32,    0,
475,19770416,    2,    0,
475,19770417,    0,    0,
475,19770418,    0,    0,
475,19770419,    0,    0,
475,19770420,    0,    0,
475,19770421,   22,    0,
475,19770422,   19,    0,
475,19770423,    7,    0,
475,19770424,   58,    0,
475,19770425,    6,    0,
475,19770426,    0,    0,
475,19770427,   46,    0,
475,19770428,    0,    0,
475,19770429,   44,    0,
475,19770430,    0,    0,
475,19770501,   27,    0,
475,19770502,   61,    0,
475,19770503,    0,    0,
475,19770504,    7,    0,
475,19770505,    6,    0,
475,19770506,    3,    0,
475,19770507,    0,    0,
475,19770508,   21,    0,
475,19770509,    0,    0,
475,19770510,   13,    0,
475,19770511,    0,    0,
475,19770512,   76,    0,
475,19770513,   42,    0,
475,19770514,    7,    0,
475,19770515,    0,    0,
475,19770516,    5,    0,
475,19770517,   14,    0,
475,19770518,    0,    0,
475,19770519,    0,    0,
475,19770520,    0,    0,
475,19770521,    2,    0,
475,19770522,    0,    0,
475,19770523,    0,    0,
475,19770524,    0,    0,
475,19770525,    0,    0,
475,19770526,    0,    0,
475,19770527,    0,    0,
475,19770528,    0,    0,
475,19770529,    0,    0,
475,19770530,    0,    0,
475,19770531,    0,    0,
475,19770601,    0,    0,
475,19770602,    0,    0,
475,19770603,   31,    0,
475,19770604,    5,    0,
475,19770605,    0,    0,
475,19770606,   11,    0,
475,19770607,  106,    0,
475,19770608,   49,    0,
475,19770609,    9,    0,
475,19770610,    8,    0,
475,19770611,   61,    0,
475,19770612,   24,    0,
475,19770613,    0,    0,
475,19770614,    0,    0,
475,19770615,   35,    0,
475,19770616,    5,    0,
475,19770617,   12,    0,
475,19770618,    1,    0,
475,19770619,    0,    0,
475,19770620,    4,    0,
475,19770621,    0,    0,
475,19770622,    0,    0,
475,19770623,    0,    0,
475,19770624,    0,    0,
475,19770625,    1,    0,
475,19770626,   36,    0,
475,19770627,   34,    0,
475,19770628,    0,    0,
475,19770629,    1,    0,
475,19770630,    0,    0,
475,19770701,    0,    0,
475,19770702,   13,    0,
475,19770703,    0,    0,
475,19770704,    0,    0,
475,19770705,    0,    0,
475,19770706,    0,    0,
475,19770707,    0,    0,
475,19770708,    0,    0,
475,19770709,    0,    0,
475,19770710,    0,    0,
475,19770711,    0,    0,
475,19770712,    0,    0,
475,19770713,    0,    0,
475,19770714,    2,    0,
475,19770715,    1,    0,
475,19770716,    0,    0,
475,19770717,    0,    0,
475,19770718,  122,    0,
475,19770719,   12,    0,
475,19770720,    1,    0,
475,19770721,   13,    0,
475,19770722,    0,    0,
475,19770723,    0,    0,
475,19770724,    8,    0,
475,19770725,   24,    0,
475,19770726,   68,    0,
475,19770727,   40,    0,
475,19770728,    0,    0,
475,19770729,   13,    0,
475,19770730,   20,    0,
475,19770731,    0,    0,
475,19770801,    0,    0,
475,19770802,    0,    0,
475,19770803,    0,    0,
475,19770804,    0,    0,
475,19770805,    0,    0,
475,19770806,   49,    0,
475,19770807,  220,    0,
475,19770808,  159,    0,
475,19770809,   12,    0,
475,19770810,    3,    0,
475,19770811,   15,    0,
475,19770812,    0,    0,
475,19770813,   12,    0,
475,19770814,    0,    0,
475,19770815,    0,    0,
475,19770816,    0,    0,
475,19770817,    4,    0,
475,19770818,   44,    0,
475,19770819,   31,    0,
475,19770820,   75,    0,
475,19770821,    8,    0,
475,19770822,   56,    0,
475,19770823,  103,    0,
475,19770824,    0,    0,
475,19770825,   30,    0,
475,19770826,   27,    0,
475,19770827,   54,    0,
475,19770828,    4,    0,
475,19770829,    0,    0,
475,19770830,    0,    0,
475,19770831,    0,    0,
475,19770901,    0,    0,
475,19770902,    0,    0,
475,19770903,    0,    0,
475,19770904,    0,    0,
475,19770905,    0,    0,
475,19770906,    8,    0,
475,19770907,    1,    0,
475,19770908,    0,    0,
475,19770909,   28,    0,
475,19770910,   10,    0,
475,19770911,   12,    0,
475,19770912,    0,    0,
475,19770913,    0,    0,
475,19770914,    0,    0,
475,19770915,    0,    0,
475,19770916,    0,    0,
475,19770917,    0,    0,
475,19770918,    0,    0,
475,19770919,    0,    0,
475,19770920,    0,    0,
475,19770921,    0,    0,
475,19770922,    0,    0,
475,19770923,    0,    0,
475,19770924,    0,    0,
475,19770925,    0,    0,
475,19770926,    0,    0,
475,19770927,    0,    0,
475,19770928,    0,    0,
475,19770929,    2,    0,
475,19770930,    2,    0,
475,19771001,  195,    0,
475,19771002,   22,    0,
475,19771003,   72,    0,
475,19771004,    0,    0,
475,19771005,   26,    0,
475,19771006,   92,    0,
475,19771007,   18,    0,
475,19771008,   31,    0,
475,19771009,    0,    0,
475,19771010,    0,    0,
475,19771011,   37,    0,
475,19771012,    0,    0,
475,19771013,    1,    0,
475,19771014,    0,    0,
475,19771015,    0,    0,
475,19771016,    0,    0,
475,19771017,    0,    0,
475,19771018,    0,    0,
475,19771019,    0,    0,
475,19771020,    0,    0,
475,19771021,    0,    0,
475,19771022,   12,    0,
475,19771023,  198,    0,
475,19771024,    0,    0,
475,19771025,    0,    0,
475,19771026,    0,    0,
475,19771027,    0,    0,
475,19771028,    1,    0,
475,19771029,    0,    0,
475,19771030,    0,    0,
475,19771031,    0,    0,
475,19771101,   52,    0,
475,19771102,   72,    0,
475,19771103,  113,    0,
475,19771104,    0,    0,
475,19771105,   27,    0,
475,19771106,   46,    0,
475,19771107,   33,    0,
475,19771108,   72,    0,
475,19771109,    3,    0,
475,19771110,  108,    0,
475,19771111,    0,    0,
475,19771112,   15,    0,
475,19771113,   40,    0,
475,19771114,  203,    0,
475,19771115,   54,    0,
475,19771116,  108,    0,
475,19771117,  242,    0,
475,19771118,   76,    0,
475,19771119,   30,    0,
475,19771120,   35,    0,
475,19771121,  172,    0,
475,19771122,  117,    0,
475,19771123,   60,    0,
475,19771124,  161,    0,
475,19771125,   67,    0,
475,19771126,   10,    0,
475,19771127,    4,    0,
475,19771128,    0,    0,
475,19771129,    0,    0,
475,19771130,    0,    0,
475,19771201,    9,    0,
475,19771202,    0,    0,
475,19771203,    0,    0,
475,19771204,    0,    0,
475,19771205,    0,    0,
475,19771206,    0,    0,
475,19771207,   10,    2,
475,19771208,   41,    0,
475,19771209,    0,    0,
475,19771210,    0,    0,
475,19771211,    5,    0,
475,19771212,   52,    0,
475,19771213,    0,    0,
475,19771214,    2,    0,
475,19771215,    1,    0,
475,19771216,    0,    0,
475,19771217,    0,    0,
475,19771218,    0,    0,
475,19771219,   26,    0,
475,19771220,    0,    0,
475,19771221,    0,    0,
475,19771222,    3,    0,
475,19771223,    6,    0,
475,19771224,   11,    0,
475,19771225,   16,    0,
475,19771226,    2,    0,
475,19771227,   83,    0,
475,19771228,   78,    0,
475,19771229,   19,    0,
475,19771230,   89,    0,
475,19771231,   30,    0,
475,19780101,    7,    0,
475,19780102,    0,    0,
475,19780103,   36,    0,
475,19780104,  101,    0,
475,19780105,   23,    0,
475,19780106,    0,    0,
475,19780107,    0,    0,
475,19780108,    0,    0,
475,19780109,    0,    0,
475,19780110,   34,    0,
475,19780111,   46,    0,
475,19780112,  111,    0,
475,19780113,    0,    0,
475,19780114,    1,    0,
475,19780115,    0,    0,
475,19780116,    0,    0,
475,19780117,    9,    0,
475,19780118,    0,    0,
475,19780119,    0,    0,
475,19780120,    7,    0,
475,19780121,    0,    0,
475,19780122,    0,    0,
475,19780123,    7,    0,
475,19780124,   66,    0,
475,19780125,   32,    0,
475,19780126,   24,    0,
475,19780127,   21,    0,
475,19780128,    0,    0,
475,19780129,    5,    0,
475,19780130,    6,    0,
475,19780131,    0,    0,
475,19780201,   21,    2,
475,19780202,   57,    0,
475,19780203,    0,    0,
475,19780204,    0,    0,
475,19780205,   12,  997,
475,19780206,   46,    0,
475,19780207,    4,    0,
475,19780208,    1,  997,
475,19780209,    0,    0,
475,19780210,    0,    0,
475,19780211,    0,    0,
475,19780212,    2,    1,
475,19780213,    7,    1,
475,19780214,   21,  997,
475,19780215,    0,    0,
475,19780216,    0,    0,
475,19780217,    0,    0,
475,19780218,    8,    2,
475,19780219,    0,    0,
475,19780220,    0,    0,
475,19780221,    0,    0,
475,19780222,    9,    0,
475,19780223,    0,    0,
475,19780224,    6,    0,
475,19780225,    2,    0,
475,19780226,    4,    0,
475,19780227,    0,    0,
475,19780228,   31,    0,
475,19780301,    0,    0,
475,19780302,    3,    0,
475,19780303,   27,    0,
475,19780304,    0,    0,
475,19780305,    0,    0,
475,19780306,    0,    0,
475,19780307,    0,    0,
475,19780308,    3,    0,
475,19780309,   23,    0,
475,19780310,    0,    0,
475,19780311,    0,    0,
475,19780312,   14,    0,
475,19780313,   17,    0,
475,19780314,   18,    0,
475,19780315,   18,    0,
475,19780316,   27,    0,
475,19780317,   39,    0,
475,19780318,    1,    0,
475,19780319,    0,    0,
475,19780320,  161,    0,
475,19780321,   20,    0,
475,19780322,   81,    0,
475,19780323,   30,    0,
475,19780324,   28,    0,
475,19780325,   12,    0,
475,19780326,   37,    0,
475,19780327,   20,    0,
475,19780328,   19,    0,
475,19780329,   24,    0,
475,19780330,    0,    0,
475,19780331,    0,    0,
475,19780401,    0,    0,
475,19780402,    0,    0,
475,19780403,    0,    0,
475,19780404,    0,    0,
475,19780405,    0,    0,
475,19780406,    0,    0,
475,19780407,    0,    0,
475,19780408,    0,    0,
475,19780409,    0,    0,
475,19780410,    0,    0,
475,19780411,  143,    2,
475,19780412,   36,  997,
475,19780413,   24,    0,
475,19780414,    0,    0,
475,19780415,    0,    0,
475,19780416,   14,    0,
475,19780417,    0,    0,
475,19780418,    0,    0,
475,19780419,    0,    0,
475,19780420,    3,    0,
475,19780421,    6,    0,
475,19780422,    0,    0,
475,19780423,    0,    0,
475,19780424,    0,    0,
475,19780425,    0,    0,
475,19780426,    0,    0,
475,19780427,   13,    0,
475,19780428,   38,    0,
475,19780429,   34,    0,
475,19780430,   35,    0,
475,19780501,    7,    0,
475,19780502,    0,    0,
475,19780503,    0,    0,
475,19780504,    0,    0,
475,19780505,    0,    0,
475,19780506,   53,    0,
475,19780507,    0,    0,
475,19780508,    0,    0,
475,19780509,    0,    0,
475,19780510,    0,    0,
475,19780511,    0,    0,
475,19780512,   67,    0,
475,19780513,    0,    0,
475,19780514,    0,    0,
475,19780515,   70,    0,
475,19780516,    1,    0,
475,19780517,    0,    0,
475,19780518,    0,    0,
475,19780519,    0,    0,
475,19780520,    0,    0,
475,19780521,    0,    0,
475,19780522,    0,    0,
475,19780523,    0,    0,
475,19780524,    0,    0,
475,19780525,    3,    0,
475,19780526,    8,    0,
475,19780527,    0,    0,
475,19780528,    0,    0,
475,19780529,    0,    0,
475,19780530,    0,    0,
475,19780531,    0,    0,
475,19780601,    0,    0,
475,19780602,    0,    0,
475,19780603,    0,    0,
475,19780604,    0,    0,
475,19780605,   77,    0,
475,19780606,    0,    0,
475,19780607,    0,    0,
475,19780608,   36,    0,
475,19780609,    0,    0,
475,19780610,    0,    0,
475,19780611,    3,    0,
475,19780612,    0,    0,
475,19780613,    2,    0,
475,19780614,    0,    0,
475,19780615,    0,    0,
475,19780616,   18,    0,
475,19780617,   47,    0,
475,19780618,    0,    0,
475,19780619,    0,    0,
475,19780620,    0,    0,
475,19780621,    0,    0,
475,19780622,   65,    0,
475,19780623,   44,    0,
475,19780624,  180,    0,
475,19780625,    1,    0,
475,19780626,   93,    0,
475,19780627,   24,    0,
475,19780628,    0,    0,
475,19780629,   42,    0,
475,19780630,   72,    0,
475,19780701,    0,    0,
475,19780702,    1,    0,
475,19780703,  219,    0,
475,19780704,  100,    0,
475,19780705,  247,    0,
475,19780706,   34,    0,
475,19780707,   49,    0,
475,19780708,   49,    0,
475,19780709,   70,    0,
475,19780710,    0,    0,
475,19780711,    0,    0,
475,19780712,    0,    0,
475,19780713,    0,    0,
475,19780714,    0,    0,
475,19780715,    0,    0,
475,19780716,    0,    0,
475,19780717,    0,    0,
475,19780718,    0,    0,
475,19780719,    0,    0,
475,19780720,   44,    0,
475,19780721,    7,    0,
475,19780722,    9,    0,
475,19780723,    0,    0,
475,19780724,    4,    0,
475,19780725,    0,    0,
475,19780726,    0,    0,
475,19780727,    0,    0,
475,19780728,    0,    0,
475,19780729,    0,    0,
475,19780730,    0,    0,
475,19780731,    0,    0,
475,19780801,    5,    0,
475,19780802,    0,    0,
475,19780803,    6,    0,
475,19780804,   71,    0,
475,19780805,    6,    0,
475,19780806,   16,    0,
475,19780807,   54,    0,
475,19780808,    0,    0,
475,19780809,    2,    0,
475,19780810,    0,    0,
475,19780811,    0,    0,
475,19780812,    0,    0,
475,19780813,    2,    0,
475,19780814,    4,    0,
475,19780815,    0,    0,
475,19780816,   14,    0,
475,19780817,    1,    0,
475,19780818,    0,    0,
475,19780819,    0,    0,
475,19780820,    0,    0,
475,19780821,    0,    0,
475,19780822,    0,    0,
475,19780823,    7,    0,
475,19780824,    0,    0,
475,19780825,    0,    0,
475,19780826,    0,    0,
475,19780827,    8,    0,
475,19780828,    0,    0,
475,19780829,   16,    0,
475,19780830,  187,    0,
475,19780831,  140,    0,
475,19780901,   89,    0,
475,19780902,   15,    0,
475,19780903,    7,    0,
475,19780904,   10,    0,
475,19780905,    0,    0,
475,19780906,    0,    0,
475,19780907,    3,    0,
475,19780908,    1,    0,
475,19780909,   12,    0,
475,19780910,    0,    0,
475,19780911,    0,    0,
475,19780912,  116,    0,
475,19780913,    0,    0,
475,19780914,   50,    0,
475,19780915,   70,    0,
475,19780916,    0,    0,
475,19780917,    0,    0,
475,19780918,    0,    0,
475,19780919,    4,    0,
475,19780920,   29,    0,
475,19780921,    0,    0,
475,19780922,    0,    0,
475,19780923,    0,    0,
475,19780924,    0,    0,
475,19780925,    0,    0,
475,19780926,   22,    0,
475,19780927,   80,    0,
475,19780928,   87,    0,
475,19780929,  100,    0,
475,19780930,  118,    0,
475,19781001,  242,    0,
475,19781002,    0,    0,
475,19781003,    0,    0,
475,19781004,    0,    0,
475,19781005,    7,    0,
475,19781006,    0,    0,
475,19781007,    1,    0,
475,19781008,    0,    0,
475,19781009,    0,    0,
475,19781010,   11,    0,
475,19781011,    0,    0,
475,19781012,    0,    0,
475,19781013,    0,    0,
475,19781014,    1,    0,
475,19781015,    3,    0,
475,19781016,    8,    0,
475,19781017,  104,    0,
475,19781018,   30,    0,
475,19781019,    0,    0,
475,19781020,    0,    0,
475,19781021,   25,    0,
475,19781022,   26,    0,
475,19781023,   20,    0,
475,19781024,    0,    0,
475,19781025,    2,    0,
475,19781026,   72,    0,
475,19781027,    0,    0,
475,19781028,    3,    0,
475,19781029,    0,    0,
475,19781030,    0,    0,
475,19781031,    0,    0,
475,19781101,    0,    0,
475,19781102,    0,    0,
475,19781103,   21,    0,
475,19781104,    0,    0,
475,19781105,    0,    0,
475,19781106,    0,    0,
475,19781107,    0,    0,
475,19781108,    0,    0,
475,19781109,    0,    0,
475,19781110,    0,    0,
475,19781111,    0,    0,
475,19781112,    0,    0,
475,19781113,   34,    0,
475,19781114,    0,    0,
475,19781115,    0,    0,
475,19781116,    0,    0,
475,19781117,    0,    0,
475,19781118,    2,    0,
475,19781119,    0,    0,
475,19781120,   47,    0,
475,19781121,    0,    0,
475,19781122,   10,    0,
475,19781123,    2,    0,
475,19781124,    0,    0,
475,19781125,   88,    0,
475,19781126,  146,    0,
475,19781127,  116,    0,
475,19781128,   48,    0,
475,19781129,    1,    0,
475,19781130,    0,    0,
475,19781201,    0,    0,
475,19781202,    0,    0,
475,19781203,    0,    0,
475,19781204,   23,    0,
475,19781205,   17,    0,
475,19781206,    0,    0,
475,19781207,    0,    0,
475,19781208,    0,    0,
475,19781209,   58,    0,
475,19781210,    0,    0,
475,19781211,   13,    0,
475,19781212,    0,    0,
475,19781213,   64,    0,
475,19781214,   47,    0,
475,19781215,   49,    0,
475,19781216,  141,    0,
475,19781217,    0,    0,
475,19781218,    0,    0,
475,19781219,    0,    0,
475,19781220,    0,    0,
475,19781221,    0,    0,
475,19781222,    0,    0,
475,19781223,    0,    0,
475,19781224,    0,    0,
475,19781225,  149,    0,
475,19781226,    3,    0,
475,19781227,   43,    0,
475,19781228,   76,    0,
475,19781229,  153,    0,
475,19781230,   13,    0,
475,19781231,   15,    0,
475,19790101,    2,    0,
475,19790102,    0,    0,
475,19790103,   23,    0,
475,19790104,    0,    0,
475,19790105,    0,    0,
475,19790106,    0,    0,
475,19790107,    0,    0,
475,19790108,   69,    0,
475,19790109,   12,    0,
475,19790110,   17,    0,
475,19790111,   44,    0,
475,19790112,   37,    0,
475,19790113,   23,    0,
475,19790114,    8,    0,
475,19790115,    0,    0,
475,19790116,    0,    0,
475,19790117,    0,    0,
475,19790118,    0,    0,
475,19790119,    0,    0,
475,19790120,    0,    0,
475,19790121,   76,    0,
475,19790122,    0,    0,
475,19790123,   10,    0,
475,19790124,   39,    0,
475,19790125,    3,    0,
475,19790126,   41,    0,
475,19790127,   13,    0,
475,19790128,    0,    0,
475,19790129,   10,    0,
475,19790130,   29,    0,
475,19790131,    7,    0,
475,19790201,    7,    0,
475,19790202,  185,    0,
475,19790203,    0,    0,
475,19790204,    0,    0,
475,19790205,    0,    0,
475,19790206,    0,    0,
475,19790207,    0,    0,
475,19790208,   18,    0,
475,19790209,    0,    0,
475,19790210,    0,    0,
475,19790211,    0,    0,
475,19790212,   42,    0,
475,19790213,   37,    0,
475,19790214,   95,    0,
475,19790215,    9,    0,
475,19790216,    3,    0,
475,19790217,    0,    0,
475,19790218,    0,    0,
475,19790219,    0,    0,
475,19790220,    0,    0,
475,19790221,    0,    0,
475,19790222,    0,    0,
475,19790223,   20,    0,
475,19790224,   20,    0,
475,19790225,    0,    0,
475,19790226,    0,    0,
475,19790227,    0,    0,
475,19790228,    0,    0,
475,19790301,    0,    0,
475,19790302,   32,    0,
475,19790303,   32,    0,
475,19790304,  184,    0,
475,19790305,    5,    0,
475,19790306,    0,    0,
475,19790307,    6,    0,
475,19790308,   20,    0,
475,19790309,   44,    0,
475,19790310,  116,    0,
475,19790311,   40,    0,
475,19790312,   57,    0,
475,19790313,    0,    0,
475,19790314,   14,    0,
475,19790315,    0,    0,
475,19790316,   96,    0,
475,19790317,   12,    0,
475,19790318,    0,    0,
475,19790319,    0,    0,
475,19790320,    0,    0,
475,19790321,    1,    0,
475,19790322,   46,    0,
475,19790323,   32,    0,
475,19790324,    0,    0,
475,19790325,   48,    0,
475,19790326,   43,    0,
475,19790327,   62,    0,
475,19790328,   49,    0,
475,19790329,    3,    0,
475,19790330,   16,    0,
475,19790331,    0,    0,
475,19790401,    1,    0,
475,19790402,   10,    0,
475,19790403,  134,    0,
475,19790404,    1,    0,
475,19790405,    0,    0,
475,19790406,   54,    0,
475,19790407,    8,    0,
475,19790408,    0,    0,
475,19790409,    0,    0,
475,19790410,    0,    0,
475,19790411,    0,    0,
475,19790412,    7,    0,
475,19790413,   37,    0,
475,19790414,    0,    0,
475,19790415,    0,    0,
475,19790416,   36,    0,
475,19790417,    0,    0,
475,19790418,    0,    0,
475,19790419,    0,    0,
475,19790420,   35,    0,
475,19790421,   65,    0,
475,19790422,   64,    0,
475,19790423,   37,    0,
475,19790424,   39,    0,
475,19790425,   19,    0,
475,19790426,   29,    0,
475,19790427,    2,    0,
475,19790428,   10,    0,
475,19790429,   79,    0,
475,19790430,  125,    0,
475,19790501,    2,    0,
475,19790502,  244,    0,
475,19790503,  153,    0,
475,19790504,   33,    0,
475,19790505,    7,    0,
475,19790506,   29,    0,
475,19790507,    0,    0,
475,19790508,    0,    0,
475,19790509,    0,    0,
475,19790510,    0,    0,
475,19790511,   60,    0,
475,19790512,   49,    0,
475,19790513,    0,    0,
475,19790514,    0,    0,
475,19790515,    0,    0,
475,19790516,    0,    0,
475,19790517,    0,    0,
475,19790518,   18,    0,
475,19790519,    0,    0,
475,19790520,    0,    0,
475,19790521,    5,    0,
475,19790522,   16,    0,
475,19790523,   26,    0,
475,19790524,   49,    0,
475,19790525,   99,    0,
475,19790526,   27,    0,
475,19790527,   75,    0,
475,19790528,   35,    0,
475,19790529,   94,    0,
475,19790530,   10,    0,
475,19790531,  145,    0,
475,19790601,   94,    0,
475,19790602,    1,    0,
475,19790603,    0,    0,
475,19790604,   71,    0,
475,19790605,   68,    0,
475,19790606,    0,    0,
475,19790607,    6,    0,
475,19790608,   21,    0,
475,19790609,    0,    0,
475,19790610,    0,    0,
475,19790611,  139,    0,
475,19790612,    2,    0,
475,19790613,   25,    0,
475,19790614,  122,    0,
475,19790615,  210,    0,
475,19790616,   25,    0,
475,19790617,    0,    0,
475,19790618,    0,    0,
475,19790619,    0,    0,
475,19790620,    0,    0,
475,19790621,    0,    0,
475,19790622,    7,    0,
475,19790623,    0,    0,
475,19790624,   25,    0,
475,19790625,   31,    0,
475,19790626,   22,    0,
475,19790627,    0,    0,
475,19790628,    0,    0,
475,19790629,    4,    0,
475,19790630,   12,    0,
475,19790701,    0,    0,
475,19790702,    0,    0,
475,19790703,    0,    0,
475,19790704,    0,    0,
475,19790705,    0,    0,
475,19790706,    0,    0,
475,19790707,    0,    0,
475,19790708,    7,    0,
475,19790709,   37,    0,
475,19790710,    0,    0,
475,19790711,    0,    0,
475,19790712,    0,    0,
475,19790713,    0,    0,
475,19790714,    0,    0,
475,19790715,    0,    0,
475,19790716,    0,    0,
475,19790717,   35,    0,
475,19790718,    1,    0,
475,19790719,   61,    0,
475,19790720,    0,    0,
475,19790721,    0,    0,
475,19790722,   94,    0,
475,19790723,    0,    0,
475,19790724,   37,    0,
475,19790725,    0,    0,
475,19790726,    0,    0,
475,19790727,    0,    0,
475,19790728,    0,    0,
475,19790729,   30,    0,
475,19790730,   34,    0,
475,19790731,    0,    0,
475,19790801,    4,    0,
475,19790802,   21,    0,
475,19790803,    0,    0,
475,19790804,    0,    0,
475,19790805,    0,    0,
475,19790806,    0,    0,
475,19790807,    0,    0,
475,19790808,    9,    0,
475,19790809,    5,    0,
475,19790810,  134,    0,
475,19790811,    1,    0,
475,19790812,   34,    0,
475,19790813,    0,    0,
475,19790814,    0,    0,
475,19790815,    0,    0,
475,19790816,    0,    0,
475,19790817,    0,    0,
475,19790818,   34,    0,
475,19790819,    0,    0,
475,19790820,    0,    0,
475,19790821,    6,    0,
475,19790822,    4,    0,
475,19790823,    7,    0,
475,19790824,   66,    0,
475,19790825,   12,    0,
475,19790826,   24,    0,
475,19790827,   85,    0,
475,19790828,    7,    0,
475,19790829,    0,    0,
475,19790830,    0,    0,
475,19790831,    0,    0,
475,19790901,    0,    0,
475,19790902,   34,    0,
475,19790903,   20,    0,
475,19790904,  127,    0,
475,19790905,    0,    0,
475,19790906,    0,    0,
475,19790907,    0,    0,
475,19790908,    0,    0,
475,19790909,    7,    0,
475,19790910,    0,    0,
475,19790911,    0,    0,
475,19790912,    0,    0,
475,19790913,    0,    0,
475,19790914,    0,    0,
475,19790915,   16,    0,
475,19790916,    0,    0,
475,19790917,    0,    0,
475,19790918,    0,    0,
475,19790919,   60,    0,
475,19790920,   66,    0,
475,19790921,    3,    0,
475,19790922,    0,    0,
475,19790923,    0,    0,
475,19790924,    9,    0,
475,19790925,    0,    0,
475,19790926,    2,    0,
475,19790927,   20,    0,
475,19790928,    1,    0,
475,19790929,    0,    0,
475,19790930,    0,    0,
475,19791001,    0,    0,
475,19791002,    0,    0,
475,19791003,    0,    0,
475,19791004,    5,    0,
475,19791005,   26,    0,
475,19791006,    6,    0,
475,19791007,    0,    0,
475,19791008,    0,    0,
475,19791009,    0,    0,
475,19791010,    8,    0,
